sample,decay,suu_mass,chi_mass,th_code,pt_cut,ak_radius,ca_radius,filename,status,error,n_events,n_valid_events,reconstruction_efficiency,reconstruction_efficiency_err,f_low_event,f_low_event_err,f_low_chi,f_peak_chi,f_peak_event_both,f_peak_event_both_all,off_peak_event_fraction,off_peak_event_fraction_err,median_mass,q16_mass,q84_mass,median_mass_response,q16_mass_response,q84_mass_response,robust_resolution,median_mass_asymmetry,balanced_score
HtHt_6000_2000,HtHt,6000,2000,85,220,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt220_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.054,0.007147307185227175,0.031,0.872,0.812,0.812,0.18799999999999994,0.01235540367612487,1849.7579655500674,1595.5800014394365,2172.1919236571707,0.9248789827750337,0.7977900007197183,1.0860959618285855,0.1558614513240563,0.006659486412693403,0.3513735530465529
HtHt_6000_2000,HtHt,6000,2000,85,220,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt220_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.061,0.0075682891065286355,0.031,0.86,0.798,0.798,0.20199999999999996,0.01269629867323544,1937.6130905925434,1708.0186658057476,2281.251980349625,0.9688065452962715,0.8540093329028737,1.1406259901748124,0.147922543805837,0.013185348631273179,0.35304188927620983
HtHt_6000_2000,HtHt,6000,2000,85,140,0.6,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt140_ak6_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.044,0.006485676526007136,0.0225,0.882,0.817,0.817,0.18300000000000005,0.012227469075814505,1873.3576469828147,1646.659745100966,2278.6564738054412,0.9366788234914074,0.823329872550483,1.1393282369027204,0.16868021163026553,0.04039661667920581,0.3580123292811248
HtHt_6000_2000,HtHt,6000,2000,85,240,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt240_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.073,0.008226238508577295,0.037,0.8515,0.785,0.785,0.21499999999999997,0.012991343271578961,1933.3877345256437,1702.4867355861074,2259.8180932663154,0.9666938672628218,0.8512433677930538,1.1299090466331576,0.1441333643861532,0.014878005544040819,0.362463977659871
HtHt_6000_2000,HtHt,6000,2000,85,120,0.6,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt120_ak6_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.025,0.0049371044145328745,0.013,0.881,0.818,0.818,0.18200000000000005,0.01220147532063234,1885.5577931949701,1664.5045634362348,2335.324338180056,0.942778896597485,0.8322522817181174,1.167662169090028,0.1778836419559316,0.037875440486503445,0.36560575229618314
HtHt_6000_2000,HtHt,6000,2000,85,100,0.4,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt100_ak4_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.023,0.004740358636221525,0.012,0.889,0.82,0.82,0.18000000000000005,0.012149074038789953,1813.9580977303594,1591.252803128524,2238.3599997080014,0.9069790488651798,0.795626401564262,1.1191799998540009,0.17836883811956405,0.03736593278322733,0.3676709332330461
HtHt_6000_2000,HtHt,6000,2000,85,260,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt260_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.085,0.008819013550278738,0.044,0.851,0.776,0.776,0.22399999999999998,0.013184233007649704,1921.6801613099215,1672.8911265164857,2234.3081049395864,0.9608400806549608,0.8364455632582428,1.1171540524697932,0.1460745106616515,0.016596847811606856,0.3739905025961554
HtHt_6000_2000,HtHt,6000,2000,85,240,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt240_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.074,0.00827792244467173,0.042,0.858,0.786,0.786,0.21399999999999997,0.012969348480166612,1840.0173226087636,1562.2665729408716,2125.3421232439214,0.9200086613043819,0.7811332864704358,1.0626710616219606,0.15300821991847474,0.009527988778568836,0.3750073537880365
HtHt_6000_2000,HtHt,6000,2000,85,160,0.6,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt160_ak6_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.063,0.007683163410991596,0.032,0.8715,0.796,0.796,0.20399999999999996,0.012742998077375669,1859.332027407721,1615.2510022363997,2257.783539722794,0.9296660137038606,0.8076255011181999,1.128891769861397,0.17278585212728584,0.04264461695189625,0.3838192507568997
HtHt_6000_2000,HtHt,6000,2000,85,100,0.6,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt100_ak6_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.032,0.005565608681896348,0.016,0.868,0.808,0.808,0.19199999999999995,0.01245536029185828,1898.4420894703844,1675.273288590712,2394.7575746013404,0.9492210447351921,0.837636644295356,1.1973787873006703,0.18949334562302764,0.04002983503642632,0.38657124114950836
