sample,decay,suu_mass,chi_mass,th_code,pt_cut,ak_radius,ca_radius,filename,status,error,n_events,n_valid_events,reconstruction_efficiency,reconstruction_efficiency_err,f_low_event,f_low_event_err,f_low_chi,f_peak_chi,f_peak_event_both,f_peak_event_both_all,off_peak_event_fraction,off_peak_event_fraction_err,median_mass,q16_mass,q84_mass,median_mass_response,q16_mass_response,q84_mass_response,robust_resolution,median_mass_asymmetry,balanced_score
WbZt_8000_3000,WbZt,8000,3000,85,100,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbZt_8000_3000_pt100_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.042,0.0063431853196954605,0.0225,0.8325,0.77,0.77,0.22999999999999998,0.013307892395116514,2801.360019424709,2172.684044174403,3093.1735127776583,0.9337866731415696,0.7242280147248009,1.0310578375925528,0.16429331864175897,0.009240393194358345,0.40091465132760196
WbZt_8000_3000,WbZt,8000,3000,85,120,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbZt_8000_3000_pt120_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.049,0.006826346021115542,0.0265,0.8265,0.759,0.759,0.241,0.013524755080961725,2784.5545455273536,2112.048662518667,3051.0882165190596,0.9281848485091179,0.7040162208395556,1.0170294055063533,0.16861575857953842,0.012566543669846789,0.4167972737286266
WbZt_8000_3000,WbZt,8000,3000,85,140,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbZt_8000_3000_pt140_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.063,0.007683163410991596,0.034,0.82,0.749,0.749,0.251,0.013711272734505722,2774.5042972734936,2073.496444075413,3037.6364028360667,0.9248347657578313,0.691165481358471,1.0125454676120222,0.17374994872203195,0.01521448995699173,0.4322664721462488
WbZt_8000_3000,WbZt,8000,3000,85,120,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbZt_8000_3000_pt120_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.073,0.008226238508577295,0.0365,0.8145,0.747,0.747,0.253,0.013747399754135324,2880.4181950153124,2209.9837282517856,3240.9625667392525,0.9601393983384374,0.7366612427505952,1.0803208555797508,0.17896339501528286,0.020398068329213714,0.4359494551814391
WbZt_8000_3000,WbZt,8000,3000,85,100,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbZt_8000_3000_pt100_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.059,0.007451107300260815,0.0295,0.8095,0.744,0.744,0.256,0.013800869537822608,2897.247468329329,2259.2565718829246,3306.57233335382,0.9657491561097763,0.753085523960975,1.1021907777846067,0.18074323524645625,0.017575816674829593,0.44016831963547864
WbZt_8000_3000,WbZt,8000,3000,85,160,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbZt_8000_3000_pt160_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.072,0.008174105455644672,0.039,0.813,0.74,0.74,0.26,0.013870832707519763,2760.077848842288,2039.1276332200896,3021.5224292808334,0.9200259496140959,0.6797092110733631,1.0071741430936112,0.17796505204967478,0.01755890553824747,0.4459624570882652
WbZt_8000_3000,WbZt,8000,3000,85,140,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbZt_8000_3000_pt140_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.08,0.008579044235810887,0.0405,0.812,0.742,0.742,0.258,0.013836039895866157,2868.9930553530307,2128.7957555239577,3200.487228107748,0.9563310184510103,0.7095985851746526,1.0668290760359158,0.18677136052738155,0.02268759309697748,0.4491382586822805
WbZt_8000_3000,WbZt,8000,3000,85,100,0.4,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbZt_8000_3000_pt100_ak4_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.07,0.008068457101577725,0.0365,0.807,0.73,0.73,0.27,0.014039230748157109,2707.592880510012,2037.110179525006,2992.693596670196,0.902530960170004,0.6790367265083354,0.9975645322233986,0.1764636448898463,0.03624257400352945,0.45621054887284596
WbZt_8000_3000,WbZt,8000,3000,85,160,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbZt_8000_3000_pt160_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.093,0.009184280047995052,0.048,0.809,0.735,0.735,0.265,0.013956181426163821,2858.356072270707,2077.605166420995,3161.356544537125,0.952785357423569,0.6925350554736649,1.0537855148457083,0.1895759924086692,0.02488276035753407,0.4592974566663123
WbZt_8000_3000,WbZt,8000,3000,85,100,0.6,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbZt_8000_3000_pt100_ak6_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.096,0.009315793041926168,0.049,0.808,0.729,0.729,0.271,0.014055568291606,2808.3487764914803,2110.4014176514274,3172.0993714727033,0.9361162588304934,0.7034671392171424,1.0573664571575678,0.1890253024675365,0.03852543338211477,0.4664136765844872
