rank,pt_cut,ak_radius,ca_radius,n_regimes,regime_coverage,global_objective,mean_score,mean_regret,median_regret,q90_regret,worst_regret,coverage_regret_le_0.02,coverage_regret_le_0.05,coverage_regret_le_0.1
11,100,0.4,0.6,18,1.0,0.26401596202161937,0.5626735094198106,0.1334713206120951,0.11430584196313123,0.20654811754189764,0.23064813186859556,0.0,0.0,0.3333333333333333
12,220,1.0,0.8,18,1.0,0.27138332215142347,0.5952574110746861,0.16605522226697067,0.16562870471234087,0.21632043497453338,0.2298695165846808,0.0,0.0,0.0
13,120,0.8,0.8,18,1.0,0.27616630016600885,0.6012668440444383,0.17206465523672285,0.17645119326565628,0.21588545932653538,0.23315013635682813,0.0,0.0,0.0
14,140,0.8,0.8,18,1.0,0.2790141996539329,0.5994736580053771,0.17027146919766156,0.17297143541527585,0.2174139773659348,0.2364463323545175,0.0,0.0,0.0
15,140,1.0,0.8,18,1.0,0.2798757361843509,0.6143332325284085,0.18513104372069303,0.1890259074423719,0.22937838525626508,0.23359297525417766,0.0,0.0,0.0
16,220,0.8,0.6,18,1.0,0.29732068900433833,0.555364161532903,0.12616197272518756,0.11932407260692757,0.23000470356992553,0.26578019582304147,0.0,0.0,0.4444444444444444
17,120,0.6,0.8,18,1.0,0.29824821164487997,0.5992495914615453,0.1700474026538298,0.16469113039184077,0.2184403081628666,0.2557363609814225,0.0,0.0,0.0
18,200,0.6,0.4,18,1.0,0.3062622711104268,0.545209370030289,0.11600718122257356,0.07296841095114573,0.2540576441061148,0.2772604758047834,0.0,0.2222222222222222,0.6666666666666666
19,160,0.8,0.8,18,1.0,0.3080215871120286,0.6132937954785738,0.1840916066708582,0.17723910426855616,0.2524623433553725,0.26199868544431404,0.0,0.0,0.0
20,120,0.4,0.4,18,1.0,0.3184420492756182,0.5595058052473738,0.1303036164396583,0.09471321086457002,0.25319852361738815,0.28586614516570363,0.0,0.05555555555555555,0.5555555555555556
21,100,0.8,0.8,18,1.0,0.32474431744129617,0.6370616256805615,0.20785943687284603,0.22592010155897344,0.25796048352636736,0.2727794582230847,0.0,0.0,0.0
22,240,0.8,0.6,18,1.0,0.34037335167062277,0.5838837636421076,0.15468157483439215,0.14017372564478298,0.29021792410600294,0.30170295796202473,0.0,0.0,0.3888888888888889
23,260,1.0,0.8,18,1.0,0.3802815429486782,0.6403727995959378,0.2111706107882223,0.2242502882005809,0.3036461454564166,0.32748889025162264,0.0,0.0,0.0
24,100,0.8,1.0,18,1.0,0.3835613981842265,0.6939229900349508,0.2647208012272354,0.267077436619608,0.30166109354110004,0.3173811978774177,0.0,0.0,0.0
25,140,0.6,0.8,18,1.0,0.3860443181481766,0.6297308488010143,0.20052865999329875,0.18420754015185994,0.29852305196061374,0.3359121531498519,0.0,0.0,0.0
26,120,0.4,0.6,18,1.0,0.38827889297674645,0.6043143501798344,0.17511216137211874,0.146911264269753,0.30402685106662797,0.34450085263371677,0.0,0.0,0.1111111111111111
27,120,0.8,1.0,18,1.0,0.39877414514957754,0.6602396078335172,0.23103741902580177,0.22383724375188657,0.27593063901671555,0.3410147903931271,0.0,0.0,0.0
28,260,0.8,0.6,18,1.0,0.4046885487066542,0.6130547203875548,0.18385253157983938,0.1617153305897926,0.3249770254650098,0.35872541581169437,0.0,0.0,0.3333333333333333
29,140,0.8,1.0,18,1.0,0.41134042786899183,0.6618837154773011,0.23268152666958558,0.22574242298690156,0.30105762445499545,0.3531700462015954,0.0,0.0,0.0
30,180,0.8,0.8,18,1.0,0.41337704209872533,0.6372943543742182,0.20809216556650265,0.1899518089729174,0.3116032814738113,0.36135400070709967,0.0,0.0,0.0
31,280,1.0,0.8,18,1.0,0.41473286353626126,0.6692842921879801,0.24008210338026453,0.2535140545824453,0.34790499675541015,0.35471233769119515,0.0,0.0,0.0
32,240,0.6,0.4,18,1.0,0.41786943323277725,0.6062861241141191,0.17708393530640365,0.12094610938551234,0.34763699241612867,0.37359844940617637,0.0,0.05555555555555555,0.3888888888888889
33,160,1.0,1.0,18,1.0,0.4192722221342716,0.6926160188441689,0.26341383003645336,0.2653196030535099,0.30927632483831663,0.3534187646251583,0.0,0.0,0.0
34,100,0.6,1.0,18,1.0,0.4207692510480349,0.649483941969394,0.22028175316167858,0.20548638864065874,0.2902662713064443,0.3656988127576153,0.0,0.0,0.0
35,120,1.0,0.8,18,1.0,0.42139589076010847,0.6946381805402794,0.2654359917325639,0.2787757563578589,0.3421485556808861,0.3550368928269675,0.0,0.0,0.0
36,140,1.0,1.0,18,1.0,0.4256662854413311,0.7190065095723887,0.2898043207646732,0.29967937881358503,0.3284651306404888,0.3532152052501628,0.0,0.0,0.0
37,180,1.0,1.0,18,1.0,0.432295024401252,0.6931270383131675,0.26392484950545203,0.26895035261490574,0.3236223038276943,0.366313812024889,0.0,0.0,0.0
38,160,0.8,1.0,18,1.0,0.43295565379890716,0.6745034478774986,0.2453012590697831,0.2429519095869701,0.316312578710138,0.37163033903146137,0.0,0.0,0.0
39,280,0.8,0.6,18,1.0,0.4364350027022437,0.6376079869197953,0.20840579811207963,0.18681636875019658,0.37205853506759085,0.3843335531742238,0.0,0.0,0.2777777777777778
40,200,1.2,1.0,18,1.0,0.43804434187036273,0.7208243739971489,0.29162218518943356,0.3010712438040268,0.3508065847109082,0.3651387955730043,0.0,0.0,0.0
41,120,0.6,1.0,18,1.0,0.4411411481818658,0.6711636261094214,0.24196143730170583,0.22940740815009064,0.3247558752698809,0.3806507888564393,0.0,0.0,0.0
42,220,1.2,1.0,18,1.0,0.44747019998404824,0.71794106472471,0.2887388759169945,0.31100424702086754,0.36490719002738436,0.37528548100479964,0.0,0.0,0.0
43,300,1.0,0.8,18,1.0,0.45352568023699735,0.6938317325758355,0.2646295437681201,0.27890069697406256,0.3740542788556284,0.38736829429496733,0.0,0.0,0.0
44,120,0.4,0.8,18,1.0,0.46480857398961517,0.6575904482060594,0.22838825939834395,0.20744488605589065,0.32933553260245907,0.4077115091400292,0.0,0.0,0.0
45,140,0.4,0.4,18,1.0,0.46580695715959514,0.6129483825333869,0.18374619372567144,0.13405707131387395,0.40062845052260093,0.41987040872817727,0.0,0.05555555555555555,0.2777777777777778
46,200,1.0,1.0,18,1.0,0.46915645015267027,0.7176275095444227,0.28842532073670724,0.2941162194350209,0.3713968911592725,0.3970501199684935,0.0,0.0,0.0
47,260,0.6,0.4,18,1.0,0.4716601825264171,0.6352014489322707,0.2059992601245552,0.14152367330256682,0.3950749978410859,0.4201603674952783,0.0,0.0,0.2777777777777778
48,180,0.8,1.0,18,1.0,0.47345690242116134,0.7082184797742943,0.2790162909665788,0.2652018653284943,0.3596084838436963,0.40370282967951665,0.0,0.0,0.0
49,100,0.4,1.0,18,1.0,0.47429210974505887,0.6852778367188554,0.25607564791113985,0.25578052390297773,0.3431251629200919,0.4102731977672739,0.0,0.0,0.0
50,140,0.6,1.0,18,1.0,0.47721624846438115,0.7013363104442444,0.2721341216365288,0.2643543094275437,0.36157703597156565,0.409182718055249,0.0,0.0,0.0
51,300,0.8,0.6,18,1.0,0.47838104557951894,0.6605269136808989,0.2313247248731833,0.2093976421679407,0.4007155308848942,0.4205498643612231,0.0,0.0,0.16666666666666666
52,240,1.2,1.0,18,1.0,0.4908932950609361,0.7330123260088905,0.303810137201175,0.31734534962659544,0.38510694203068796,0.41494076076064235,0.0,0.0,0.0
53,120,1.0,1.0,18,1.0,0.5112585888051395,0.7919786035577099,0.3627764147499945,0.36444878190457264,0.4109556439717578,0.4205644851176409,0.0,0.0,0.0
54,320,1.0,0.8,18,1.0,0.5112980611318249,0.7187048647921771,0.2895026759844617,0.30600644987486847,0.4239279434898231,0.4389223921357094,0.0,0.0,0.0
55,160,1.2,1.0,18,1.0,0.5133606865248787,0.7821568301153349,0.35295464130761944,0.3584472373932712,0.41567137756047434,0.4251220261979738,0.0,0.0,0.0
56,120,0.4,1.0,18,1.0,0.5201238385110792,0.725937601607994,0.29673541280027843,0.30111986112714173,0.39901892620378376,0.44593998531100965,0.0,0.0,0.0
57,280,0.6,0.4,18,1.0,0.5241394102714829,0.667596918819949,0.23839473001223346,0.17298769846528547,0.4464566039719514,0.4645407277684246,0.0,0.0,0.16666666666666666
58,320,0.8,0.6,18,1.0,0.5383612389570528,0.6904172870074735,0.2612150981997582,0.23592079272028477,0.42887080695784474,0.47305746440711327,0.0,0.0,0.0
59,260,1.2,1.0,18,1.0,0.5496545659470975,0.7540211834410908,0.3248189946333752,0.34392251551764524,0.42362745500088794,0.4684498172887537,0.0,0.0,0.0
60,220,1.0,1.0,18,1.0,0.5714809891808967,0.7540165944771835,0.3248144056694679,0.3127034514265256,0.4687889035002546,0.4902773877635298,0.0,0.0,0.0
61,100,0.8,1.2,18,1.0,0.5732303663792055,0.760438394381855,0.3312362055741395,0.3395799034463187,0.4263065169119579,0.49042131498567065,0.0,0.0,0.0
62,160,1.0,1.2,18,1.0,0.5747212613698548,0.7506806855072337,0.3214784966995182,0.31308962003461427,0.4360643319640089,0.4943516371949752,0.0,0.0,0.0
63,200,0.8,0.8,18,1.0,0.5747764365585363,0.6908995879794294,0.2616973991717139,0.2088024492065152,0.4808229839253721,0.5093520867656078,0.0,0.0,0.0
64,120,0.8,1.2,18,1.0,0.5762655588419501,0.7305188542151849,0.30131666540746943,0.30233854612653643,0.4221374618046875,0.5009363924900827,0.0,0.0,0.0
65,140,1.0,1.2,18,1.0,0.5794119698680937,0.7730620586100477,0.3438598698023323,0.3511201510236419,0.4342148064569288,0.4934470024175106,0.0,0.0,0.0
66,180,1.0,1.2,18,1.0,0.5807511097683451,0.7544529137640075,0.3252507249562919,0.30325398304665685,0.45198075408376026,0.4994384285292721,0.0,0.0,0.0
67,300,0.6,0.4,18,1.0,0.5870761013817665,0.6987711444621705,0.26956895565445493,0.19297328898720226,0.47500817670905887,0.5196838624681528,0.0,0.0,0.05555555555555555
68,140,0.8,1.2,18,1.0,0.5933673694675875,0.7351979875341952,0.3059957987264797,0.29827536160711055,0.44852664942865106,0.5168684197859675,0.0,0.0,0.0
69,100,0.6,1.2,18,1.0,0.5941075984198233,0.7199270793873753,0.29072489057965983,0.2842133988067818,0.43018459965603534,0.5214263757749084,0.0,0.0,0.05555555555555555
70,280,1.2,1.0,18,1.0,0.5959265332294696,0.772858709795555,0.3436565209878395,0.3700166562286969,0.44872347735028456,0.5100124029825097,0.0,0.0,0.0
71,200,0.8,1.0,18,1.0,0.5963050815741018,0.7580639030229925,0.3288617142152771,0.28893614102606513,0.498849489227955,0.5140896530202825,0.0,0.0,0.0
72,200,1.0,1.2,18,1.0,0.5972240559464084,0.7835384885244867,0.35433629971677116,0.34438219010207416,0.4706152621449652,0.5086399810172155,0.0,0.0,0.0
73,340,0.8,0.6,18,1.0,0.5979900442477829,0.7186539437653054,0.28945175495759007,0.255507556613002,0.462059217340784,0.5256271055083854,0.0,0.0,0.0
74,120,0.6,1.2,18,1.0,0.611375401167263,0.7469497366526536,0.3177475478449381,0.2975529013253092,0.47082864245750483,0.5319385142060284,0.0,0.0,0.0
75,160,0.8,1.2,18,1.0,0.61254626403683,0.7501105240075436,0.3209083351998282,0.29955787834330605,0.47086077245739166,0.532319180236873,0.0,0.0,0.0
76,300,1.2,1.0,18,1.0,0.6132874524887153,0.7956322951481624,0.36643010634044687,0.3929385832934231,0.4911244677280304,0.5216799259036036,0.0,0.0,0.0
77,360,1.0,0.8,18,1.0,0.6145722151031899,0.7728060408070855,0.34360385199937005,0.3504559344769646,0.47541075250248616,0.5286712521033474,0.0,0.0,0.0
78,120,1.0,1.2,18,1.0,0.6146188457689884,0.8458226125519194,0.4166204237442039,0.40500746537545795,0.4705532403299902,0.5104637398329375,0.0,0.0,0.0
79,220,0.8,0.8,18,1.0,0.6181082579598832,0.7189872459431097,0.28978505713539426,0.24591245811057127,0.5294296483394443,0.5456619936760346,0.0,0.0,0.0
80,160,0.6,0.8,18,1.0,0.6319655941673614,0.6837385320820711,0.25453634327435565,0.19653044795097188,0.4404327612605688,0.5683315083487726,0.0,0.0,0.0
81,220,0.8,1.0,18,1.0,0.6324963939016349,0.7837907445832369,0.35458855577552145,0.3301587410594468,0.5224763283685352,0.5438492549577546,0.0,0.0,0.0
82,240,1.0,1.0,18,1.0,0.6351471031134476,0.7817774254814372,0.35257523667372176,0.34302222299592394,0.5146339632428854,0.5470032939450171,0.0,0.0,0.0
83,180,0.8,1.2,18,1.0,0.6381610102179481,0.790046984354431,0.3608447955467155,0.33857989027969887,0.4913966109226451,0.5479498113312693,0.0,0.0,0.0
84,160,0.6,1.0,18,1.0,0.640831299133407,0.7633000671661686,0.3340978783584531,0.30958245692390074,0.49306293387447164,0.5573068295437937,0.0,0.0,0.0
85,140,0.6,1.2,18,1.0,0.6423854771638666,0.7806399153886495,0.351437726580934,0.31575078646400323,0.5095306219833227,0.5545260455186332,0.0,0.0,0.0
86,240,1.0,1.2,18,1.0,0.6426333637192254,0.8398912378974769,0.41068904908976134,0.4192737284999192,0.5359019562192917,0.5399611014467851,0.0,0.0,0.0
87,200,1.2,1.2,18,1.0,0.6473871004364317,0.8382689632360242,0.4090667744283088,0.4022859901101973,0.5024942363895639,0.5451204068293545,0.0,0.0,0.0
88,100,0.4,1.2,18,1.0,0.6482477707459404,0.7628152140885744,0.33361302528085895,0.29596353805234876,0.4970994739064389,0.5648445144257257,0.0,0.0,0.05555555555555555
89,220,1.2,1.2,18,1.0,0.6493036959240445,0.851286818587036,0.4220846297793206,0.4027048110978717,0.5408791858451645,0.5437825384792143,0.0,0.0,0.0
90,320,0.6,0.4,18,1.0,0.6525404363151319,0.7317976474557262,0.3025954586480106,0.22840975969715807,0.5088361937504726,0.5768915716531293,0.0,0.0,0.05555555555555555
91,380,1.0,0.8,18,1.0,0.65277577586085,0.803789800685633,0.3745876118779174,0.3714520160518323,0.506530335914258,0.5591288728913707,0.0,0.0,0.0
92,360,0.8,0.6,18,1.0,0.6537085408191978,0.754667214161752,0.32546502535403643,0.28254347955816556,0.516821296762574,0.5723422844806887,0.0,0.0,0.0
93,240,0.8,0.8,18,1.0,0.6547261631577332,0.7462782188521401,0.3170760300444246,0.2764989808482474,0.5530636735784145,0.5754571556466271,0.0,0.0,0.0
94,200,0.8,1.2,18,1.0,0.6550253841244382,0.8294640842294011,0.4002618954216857,0.42234546207236523,0.521496128906228,0.5549599102690168,0.0,0.0,0.0
95,320,1.2,1.0,18,1.0,0.6562101936489857,0.810823654868821,0.3816214660611054,0.4175261631812314,0.5152190032549069,0.5608048271337094,0.0,0.0,0.0
96,260,1.0,1.0,18,1.0,0.6607377116015749,0.8113882733052896,0.38218608449757413,0.41166258993579236,0.5295669559544036,0.5651911904771814,0.0,0.0,0.0
97,240,0.8,1.0,18,1.0,0.6641977632349076,0.8113448804640686,0.3821426916563531,0.41196278015889537,0.5453299952384959,0.5686620903208194,0.0,0.0,0.0
98,220,1.4,1.2,18,1.0,0.6659164836494281,0.8764277986152477,0.4472256098075321,0.44225819603821337,0.5237335138619651,0.5541100811975451,0.0,0.0,0.0
99,180,0.6,0.6,18,1.0,0.6684286017831282,0.6910315727364789,0.2618293839287633,0.15108625249111798,0.5813051353965958,0.6029712558009375,0.0,0.0,0.16666666666666666
100,160,1.2,1.2,18,1.0,0.6701370083229311,0.8798786740907898,0.4506764852830744,0.4464274345336121,0.5049790167223469,0.5574678870021625,0.0,0.0,0.0
101,280,1.0,1.0,18,1.0,0.6789579195053432,0.8310142791397094,0.4018120903319939,0.4322742458419653,0.5618891825653589,0.5785048969223447,0.0,0.0,0.0
102,240,1.2,1.2,18,1.0,0.6794453534324582,0.8721978314061297,0.4429956425984143,0.42550292351574825,0.5531170360884133,0.5686964427828546,0.0,0.0,0.0
103,220,0.8,1.2,18,1.0,0.6807354317844723,0.8524547557606897,0.4232525669529743,0.43924510138270767,0.5482825630721154,0.5749222900462287,0.0,0.0,0.0
104,160,0.6,1.2,18,1.0,0.6821750018427698,0.8467915437071767,0.41758935489946125,0.4429237611118312,0.5391231402494749,0.5777776631179045,0.0,0.0,0.0
105,260,0.8,0.8,18,1.0,0.6825409503561218,0.7698425271826769,0.34064033837496127,0.30651269859811464,0.5706116805306578,0.5973808657623815,0.0,0.0,0.0
106,120,0.4,1.2,18,1.0,0.6831732947010465,0.8096071201796996,0.38040493137198417,0.3414074948522411,0.5395114645235308,0.5880720618580504,0.0,0.0,0.0
107,340,1.2,1.0,18,1.0,0.6837083642220799,0.8309525973981983,0.4017504085904827,0.428234258055774,0.5457994588955912,0.5832707620744593,0.0,0.0,0.0
108,260,0.8,1.0,18,1.0,0.6894803931281123,0.8321932106095701,0.40299102180185453,0.44118905092388033,0.5626732287603594,0.5887326376776486,0.0,0.0,0.0
109,240,1.4,1.2,18,1.0,0.691323543177,0.8743406878553288,0.44513849904761343,0.42342533995119985,0.5411468923289673,0.5800389184150966,0.0,0.0,0.0
110,140,1.2,1.0,18,1.0,0.6941490179200136,0.8946943407682849,0.4654921519605695,0.4751880912850232,0.5550608891162458,0.5777759799298712,0.0,0.0,0.0
111,260,1.0,1.2,18,1.0,0.6945875413056687,0.8665841534933684,0.4373819646856529,0.43984355681177045,0.5611804726920473,0.5852420501342555,0.0,0.0,0.0
112,360,1.2,1.0,18,1.0,0.6957811349993364,0.8485377740912559,0.4193355852835403,0.4379643492371825,0.5718877406662776,0.5909472386784513,0.0,0.0,0.0
113,300,1.0,1.0,18,1.0,0.6973020970480809,0.8485471080100333,0.41934491920231803,0.44799900972461293,0.5861881451614819,0.5924658672475014,0.0,0.0,0.0
114,260,1.4,1.2,18,1.0,0.6999595489052282,0.8739667835469093,0.44476459473919383,0.43282883826932567,0.543473829007967,0.5887684002204298,0.0,0.0,0.0
115,240,0.8,1.2,18,1.0,0.7011043404230614,0.878997052836867,0.44979486402915153,0.4442445300777996,0.5807861967826055,0.5886556244157735,0.0,0.0,0.0
116,180,0.6,1.2,18,1.0,0.7034075687739565,0.8774790300006878,0.4482768411929723,0.4861244145850687,0.569639939582167,0.5913383584757134,0.0,0.0,0.0
117,180,0.6,0.8,18,1.0,0.7092959153952881,0.7369214718854393,0.30771928307772384,0.21639320616438645,0.5943212843601817,0.6323660946258571,0.0,0.0,0.0
118,280,0.8,1.0,18,1.0,0.7106692879773142,0.8526298364426999,0.4234276476349844,0.45711115217329823,0.5901160898495988,0.6048123760685681,0.0,0.0,0.0
119,280,0.8,0.8,18,1.0,0.7108667695806725,0.79455043346243,0.3653482446547145,0.3284417548660676,0.5733739128164447,0.6195297084169938,0.0,0.0,0.0
120,200,0.6,0.6,18,1.0,0.7148009017371144,0.7198879757880406,0.2906857869803251,0.1746281854371366,0.6119535791952353,0.6421294549920331,0.0,0.0,0.05555555555555555
121,380,0.8,0.6,18,1.0,0.7155667375452873,0.7937875439114109,0.36458535510369533,0.3118585718891058,0.5423321845058962,0.6244203987693635,0.0,0.0,0.0
122,160,1.0,1.4,18,1.0,0.7174709261096778,0.8346707787469937,0.4054685899392782,0.4462249510437589,0.5871348994625585,0.6161037786248582,0.0,0.0,0.0
123,260,1.2,1.2,18,1.0,0.7185114292637068,0.8922606587208064,0.46305846991309074,0.460028502373617,0.581839420746515,0.6027468117854341,0.0,0.0,0.0
