sample,decay,suu_mass,chi_mass,th_code,pt_cut,ak_radius,ca_radius,filename,status,error,n_events,n_valid_events,reconstruction_efficiency,reconstruction_efficiency_err,f_low_event,f_low_event_err,f_low_chi,f_peak_chi,f_peak_event_both,f_peak_event_both_all,off_peak_event_fraction,off_peak_event_fraction_err,median_mass,q16_mass,q84_mass,median_mass_response,q16_mass_response,q84_mass_response,robust_resolution,median_mass_asymmetry,balanced_score
HtZt_6000_2000,HtZt,6000,2000,85,120,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_6000_2000_pt120_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.013,0.003582038525755969,0.007,0.877,0.848,0.848,0.15200000000000002,0.011353237423748348,1897.0511598536634,1722.6994639520087,2350.335602522654,0.9485255799268317,0.8613497319760044,1.175167801261327,0.1654241466579795,0.0005114654186193595,0.32257158866529634
HtZt_6000_2000,HtZt,6000,2000,85,100,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_6000_2000_pt100_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.01,0.003146426544510455,0.005,0.872,0.85,0.85,0.15000000000000002,0.011291589790636216,1926.574271581215,1741.155708302388,2392.9927090709903,0.9632871357906074,0.870577854151194,1.196496354535495,0.16916996411293653,0.00019314762806436453,0.3228412505338758
HtZt_6000_2000,HtZt,6000,2000,85,140,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_6000_2000_pt140_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.022,0.0046385342512479085,0.0115,0.8765,0.84,0.84,0.16000000000000003,0.011593101396951551,1876.639928637508,1695.3138453765353,2298.0155212195614,0.938319964318754,0.8476569226882676,1.1490077606097806,0.16057999903066217,0.0013538821341602674,0.3267480025987868
HtZt_6000_2000,HtZt,6000,2000,85,160,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_6000_2000_pt160_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.032,0.005565608681896348,0.0165,0.8705,0.827,0.827,0.17300000000000004,0.011961229033840963,1868.577640182997,1678.7733742718067,2258.2874576255863,0.9342888200914985,0.8393866871359033,1.1291437288127932,0.1550682377043284,0.002626470708213956,0.33463935569517855
HtZt_6000_2000,HtZt,6000,2000,85,180,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_6000_2000_pt180_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.043,0.006414904519944158,0.022,0.8665,0.815,0.815,0.18500000000000005,0.012279047194306243,1856.2846260713036,1652.481752491421,2220.8360221789903,0.9281423130356519,0.8262408762457105,1.1104180110894952,0.15308920348342575,0.004479309806743681,0.3452749721798606
HtZt_6000_2000,HtZt,6000,2000,85,200,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_6000_2000_pt200_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.054,0.007147307185227175,0.028,0.8565,0.798,0.798,0.20199999999999996,0.01269629867323544,1846.3523584857062,1623.2729130941964,2198.196657210093,0.9231761792428531,0.8116364565470982,1.0990983286050464,0.1556917728822419,0.005349874606313771,0.36537415495795655
HtZt_6000_2000,HtZt,6000,2000,85,160,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_6000_2000_pt160_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.036,0.005891010100144117,0.018,0.848,0.797,0.797,0.20299999999999996,0.012719709116170855,1937.752611682581,1755.3229448440763,2381.036682742978,0.9688763058412905,0.8776614724220382,1.1905183413714893,0.16145346266765837,0.013357709523403313,0.3675658320835293
HtZt_6000_2000,HtZt,6000,2000,85,180,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_6000_2000_pt180_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.044,0.006485676526007136,0.022,0.848,0.79,0.79,0.20999999999999996,0.01288021738946979,1928.5704077624289,1745.5389292459058,2365.191873986457,0.9642852038812144,0.8727694646229528,1.1825959369932284,0.1606508484850928,0.014480069581451304,0.3742223280969713
HtZt_6000_2000,HtZt,6000,2000,85,140,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_6000_2000_pt140_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.024,0.004839834707921336,0.012,0.845,0.8,0.8,0.19999999999999996,0.012649110640673518,1949.4111057066957,1765.5372503623169,2436.6163572799896,0.9747055528533477,0.8827686251811585,1.2183081786399947,0.1721235466837034,0.011503865619707843,0.3746529913983686
HtZt_6000_2000,HtZt,6000,2000,85,200,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_6000_2000_pt200_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.056,0.007270763371201128,0.028,0.8415,0.775,0.775,0.22499999999999998,0.013205112646244256,1921.470823254569,1735.7614708413169,2325.904061145099,0.9607354116272845,0.8678807354206585,1.1629520305725496,0.1535653269260171,0.015408849391150108,0.3824917857632886
HtZt_6000_2000,HtZt,6000,2000,85,100,0.4,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_6000_2000_pt100_ak4_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.023,0.004740358636221525,0.012,0.871,0.811,0.811,0.18899999999999995,0.012380589646701,1828.8261786223175,1609.885070805712,2310.252080194975,0.9144130893111587,0.804942535402856,1.1551260400974872,0.19147992782913342,0.0282588886032636,0.3890386188980175
HtZt_6000_2000,HtZt,6000,2000,85,220,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_6000_2000_pt220_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.066,0.007851369307324678,0.033,0.841,0.766,0.766,0.23399999999999999,0.013388203763014663,1913.1063913696635,1717.289179403334,2299.6799350343977,0.9565531956848317,0.8586445897016669,1.1498399675171989,0.15221076001270084,0.016628734490983753,0.39055544044421764
HtZt_6000_2000,HtZt,6000,2000,85,220,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_6000_2000_pt220_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.062,0.007626008130076967,0.0325,0.847,0.78,0.78,0.21999999999999997,0.01309961831505025,1838.420256126943,1583.6575598113475,2182.0884593980095,0.9192101280634715,0.7918287799056737,1.0910442296990048,0.16275682820406778,0.006590197160448274,0.3908358153977206
HtZt_6000_2000,HtZt,6000,2000,85,120,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_6000_2000_pt120_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.018,0.004204283529925164,0.009,0.8355,0.796,0.796,0.20399999999999996,0.012742998077375669,1971.290237793506,1784.6430234872428,2520.242775418305,0.985645118896753,0.8923215117436214,1.2601213877091524,0.1865782465281291,0.00855698745641338,0.3920137346384538
HtZt_6000_2000,HtZt,6000,2000,85,240,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_6000_2000_pt240_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.078,0.008480330182251162,0.0395,0.833,0.751,0.751,0.249,0.013674757767507255,1909.8358180429245,1693.4745585210148,2275.2560937574467,0.9549179090214622,0.8467372792605073,1.1376280468787234,0.15231192381568276,0.018233154124377184,0.4058201329135365
