sample,decay,suu_mass,chi_mass,th_code,pt_cut,ak_radius,ca_radius,filename,status,error,n_events,n_valid_events,reconstruction_efficiency,reconstruction_efficiency_err,f_low_event,f_low_event_err,f_low_chi,f_peak_chi,f_peak_event_both,f_peak_event_both_all,off_peak_event_fraction,off_peak_event_fraction_err,median_mass,q16_mass,q84_mass,median_mass_response,q16_mass_response,q84_mass_response,robust_resolution,median_mass_asymmetry,balanced_score
WbWb_6000_2000,WbWb,6000,2000,85,160,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_6000_2000_pt160_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.04,0.0061967733539318665,0.021,0.894,0.86,0.86,0.14,0.010972693379476163,1941.0353944085919,1768.1168431766089,2271.185864270382,0.9705176972042959,0.8840584215883044,1.135592932135191,0.1295878020933904,0.00493524554634114,0.27253603237296087
WbWb_6000_2000,WbWb,6000,2000,85,140,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_6000_2000_pt140_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.032,0.005565608681896348,0.0165,0.8925,0.865,0.865,0.135,0.010806248192596726,1949.3522344799944,1779.802777798902,2316.3133920044243,0.9746761172399974,0.889901388899451,1.1581566960022118,0.13761253731259093,0.003261060900362353,0.2751449255885912
WbWb_6000_2000,WbWb,6000,2000,85,120,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_6000_2000_pt120_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.021,0.004534203347888138,0.0105,0.8895,0.864,0.864,0.136,0.010839926199010766,1960.2185618097733,1787.8509093437606,2362.0570522991597,0.9801092809048867,0.8939254546718802,1.1810285261495799,0.1464648264592656,0.0012669676449424715,0.28445389836877694
WbWb_6000_2000,WbWb,6000,2000,85,180,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_6000_2000_pt180_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.056,0.007270763371201128,0.0295,0.887,0.845,0.845,0.15500000000000003,0.011444430960078356,1937.9274463458428,1755.1771719418464,2259.1395424348457,0.9689637231729215,0.8775885859709232,1.1295697712174229,0.13002611925520513,0.007311624938754502,0.28812974693791304
WbWb_6000_2000,WbWb,6000,2000,85,200,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_6000_2000_pt200_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.069,0.008014923580421713,0.0365,0.883,0.832,0.832,0.16800000000000004,0.011822690049223148,1927.1533890792084,1741.9161902494084,2217.172058830367,0.9635766945396042,0.8709580951247042,1.1085860294151835,0.12330514822383577,0.009031566725702975,0.29494747876987537
WbWb_6000_2000,WbWb,6000,2000,85,100,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_6000_2000_pt100_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.014,0.003715373467095872,0.007,0.882,0.857,0.857,0.14300000000000002,0.011070275515993268,1975.3828395823741,1806.9977724557648,2402.7918430771338,0.987691419791187,0.9034988862278824,1.201395921538567,0.1508047095183152,0.0005068217626293283,0.2950355675391965
WbWb_6000_2000,WbWb,6000,2000,85,220,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_6000_2000_pt220_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.076,0.008379976133617566,0.04,0.883,0.826,0.826,0.17400000000000004,0.011988494484296184,1920.8042416777957,1720.8962429156295,2188.3077037872094,0.9604021208388978,0.8604481214578147,1.0941538518936047,0.12167076965201376,0.010260952182878355,0.29963055756812407
WbWb_6000_2000,WbWb,6000,2000,85,240,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_6000_2000_pt240_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.085,0.008819013550278738,0.045,0.879,0.814,0.814,0.18600000000000005,0.012304633273690038,1916.1397604318918,1692.0607736355676,2163.023985530139,0.9580698802159459,0.8460303868177838,1.0815119927650694,0.12289375274703805,0.011273361661068742,0.3130867647254435
WbWb_6000_2000,WbWb,6000,2000,85,120,0.4,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_6000_2000_pt120_ak4_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.038,0.006046155803483731,0.0195,0.887,0.836,0.836,0.16400000000000003,0.011709141727727102,1882.7318794180778,1669.4887892462166,2270.5644452990064,0.9413659397090389,0.8347443946231083,1.1352822226495032,0.1596285861581556,0.03366869484498512,0.3294919921872517
WbWb_6000_2000,WbWb,6000,2000,85,100,0.4,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_6000_2000_pt100_ak4_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.028,0.005216895628628198,0.0145,0.8855,0.837,0.837,0.16300000000000003,0.011680368144883107,1893.5084769715545,1694.1961607323567,2322.567040764189,0.9467542384857772,0.8470980803661784,1.1612835203820946,0.16592766488081379,0.030867639629070832,0.3342522410322361
