sample,decay,suu_mass,chi_mass,th_code,pt_cut,ak_radius,ca_radius,filename,status,error,n_events,n_valid_events,reconstruction_efficiency,reconstruction_efficiency_err,f_low_event,f_low_event_err,f_low_chi,f_peak_chi,f_peak_event_both,f_peak_event_both_all,off_peak_event_fraction,off_peak_event_fraction_err,median_mass,q16_mass,q84_mass,median_mass_response,q16_mass_response,q84_mass_response,robust_resolution,median_mass_asymmetry,balanced_score
WbWb_4000_1000,WbWb,4000,1000,85,220,1.2,1.0,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt220_ak12_ca10_th85.root,ok,,1000,1000,1.0,0.0,0.03,0.005394441583704471,0.0165,0.451,0.336,0.336,0.6639999999999999,0.014936666294725877,1272.1397252785232,984.0249533452651,1812.5665491704228,1.2721397252785234,0.9840249533452651,1.8125665491704228,0.3256488180352029,0.03593118084888376,1.0168627905630552
WbWb_4000_1000,WbWb,4000,1000,85,220,0.8,1.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt220_ak8_ca16_th85.root,ok,,1000,1000,1.0,0.0,0.281,0.014214042352547005,0.149,0.6425,0.452,0.452,0.548,0.015738360778683402,1019.8861797931522,362.4704925617267,1323.4108149396022,1.0198861797931522,0.3624704925617267,1.3234108149396022,0.47110174714435693,0.1335562233700442,1.0210903651236722
WbWb_4000_1000,WbWb,4000,1000,85,240,1.2,1.0,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt240_ak12_ca10_th85.root,ok,,1000,1000,1.0,0.0,0.035,0.005811626278418116,0.02,0.4565,0.337,0.337,0.663,0.014947608504372864,1254.7167763805505,940.1779917404125,1781.2581319192086,1.2547167763805507,0.9401779917404125,1.7812581319192087,0.3351673286002593,0.042462886134643774,1.0236390062383143
WbWb_4000_1000,WbWb,4000,1000,85,280,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt280_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.174,0.011988494484296182,0.127,0.602,0.431,0.431,0.569,0.015660108556456435,952.1045553488575,370.7963530495678,1231.272081730322,0.9521045553488576,0.3707963530495678,1.231272081730322,0.4518809010242945,0.053380907169291926,1.0256704454894088
WbWb_4000_1000,WbWb,4000,1000,85,200,1.2,1.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt200_ak12_ca16_th85.root,ok,,1000,1000,1.0,0.0,0.058,0.007391616873188166,0.03,0.492,0.305,0.305,0.6950000000000001,0.014559361249725207,1222.999448097569,940.2699785392842,1702.340355115609,1.222999448097569,0.9402699785392843,1.702340355115609,0.3115579396874462,0.10076224851055701,1.0288578844972032
WbWb_4000_1000,WbWb,4000,1000,85,180,0.4,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt180_ak4_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.26,0.013870832707519763,0.146,0.607,0.461,0.461,0.5389999999999999,0.015763216676808068,933.2751391262066,516.0139025394311,1426.387555101979,0.9332751391262066,0.5160139025394311,1.426387555101979,0.4877305814740224,0.07054344343999214,1.0334030675614017
WbWb_4000_1000,WbWb,4000,1000,85,200,1.2,1.0,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt200_ak12_ca10_th85.root,ok,,1000,1000,1.0,0.0,0.022,0.0046385342512479085,0.012,0.4325,0.328,0.328,0.6719999999999999,0.01484641370836742,1293.2251962989167,1022.4207795460642,1882.0779058559428,1.2932251962989167,1.0224207795460643,1.882077905855943,0.3323694623218496,0.031639729111511666,1.0336919819517412
WbWb_4000_1000,WbWb,4000,1000,85,120,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt120_ak10_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.011,0.003298332912245215,0.0055,0.4535,0.41,0.41,0.5900000000000001,0.015553134732265389,1342.7497877056473,1048.9442936943294,2149.085117055093,1.3427497877056473,1.0489442936943294,2.1490851170550935,0.4096596526894901,0.009649906572380157,1.0339346314600548
WbWb_4000_1000,WbWb,4000,1000,85,220,1.2,1.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt220_ak12_ca14_th85.root,ok,,1000,1000,1.0,0.0,0.062,0.007626008130076967,0.0325,0.488,0.311,0.311,0.6890000000000001,0.014638271755914357,1218.334014956034,894.3350765632415,1689.3523724901243,1.2183340149560338,0.8943350765632415,1.6893523724901243,0.3262723055284526,0.0921685180093049,1.0371057070240561
WbWb_4000_1000,WbWb,4000,1000,85,220,1.2,1.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt220_ak12_ca16_th85.root,ok,,1000,1000,1.0,0.0,0.068,0.007960904471226871,0.0355,0.495,0.304,0.304,0.696,0.014545927265045704,1208.3257071940695,868.6015116002053,1642.918891168125,1.2083257071940696,0.8686015116002053,1.6429188911681247,0.3204092137400649,0.10810508446444927,1.037241784459472
