sample,decay,suu_mass,chi_mass,th_code,pt_cut,ak_radius,ca_radius,filename,status,error,n_events,n_valid_events,reconstruction_efficiency,reconstruction_efficiency_err,f_low_event,f_low_event_err,f_low_chi,f_peak_chi,f_peak_event_both,f_peak_event_both_all,off_peak_event_fraction,off_peak_event_fraction_err,median_mass,q16_mass,q84_mass,median_mass_response,q16_mass_response,q84_mass_response,robust_resolution,median_mass_asymmetry,balanced_score
WbHt_8000_3000,WbHt,8000,3000,85,100,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbHt_8000_3000_pt100_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.03,0.005394441583704471,0.0155,0.844,0.781,0.781,0.21899999999999997,0.013078187947877183,2763.910087797796,2179.631334901508,3085.9882753768998,0.9213033625992655,0.7265437783005027,1.0286627584589665,0.16396281204602253,0.010461451271434951,0.3908324757860959
WbHt_8000_3000,WbHt,8000,3000,85,120,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbHt_8000_3000_pt120_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.035,0.005811626278418116,0.0185,0.84,0.774,0.774,0.22599999999999998,0.013225883713385657,2756.2423976039154,2162.8893809526776,3058.384568733952,0.918747465867972,0.7209631269842258,1.0194615229113173,0.16244855469891822,0.014569258127001189,0.396573808112121
WbHt_8000_3000,WbHt,8000,3000,85,140,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbHt_8000_3000_pt140_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.044,0.006485676526007136,0.0235,0.83,0.762,0.762,0.238,0.01346684818359515,2745.087862197521,2101.784294454937,3026.986564070811,0.9150292873991738,0.7005947648183124,1.008995521356937,0.16851960958277362,0.01737406993283909,0.41501668084285626
WbHt_8000_3000,WbHt,8000,3000,85,160,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbHt_8000_3000_pt160_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.058,0.007391616873188166,0.031,0.819,0.748,0.748,0.252,0.013729384545565033,2725.6139721712907,2043.167880185078,3014.140647259719,0.9085379907237636,0.6810559600616927,1.004713549086573,0.17812000837028666,0.01870904022389428,0.43926620929791027
WbHt_8000_3000,WbHt,8000,3000,85,180,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbHt_8000_3000_pt180_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.064,0.007739767438366608,0.0345,0.8135,0.741,0.741,0.259,0.013853483316480371,2721.540387555135,2030.2788937675875,3009.6860265415007,0.907180129185045,0.6767596312558625,1.0032286755138338,0.17993617461134817,0.020819570038259547,0.4482181616928437
WbHt_8000_3000,WbHt,8000,3000,85,100,0.4,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbHt_8000_3000_pt100_ak4_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.075,0.008329165624478841,0.039,0.8125,0.733,0.733,0.267,0.013989674763910703,2673.805679301715,2049.9117559337624,2968.506836572184,0.8912685597672383,0.6833039186445874,0.9895022788573947,0.17177670908349635,0.038433250252642465,0.4496498531067725
WbHt_8000_3000,WbHt,8000,3000,85,200,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbHt_8000_3000_pt200_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.073,0.008226238508577295,0.0395,0.81,0.735,0.735,0.265,0.013956181426163821,2713.2701959399615,2024.3654253929747,2999.5957494605204,0.9044233986466539,0.6747884751309916,0.9998652498201733,0.17971492952062867,0.022590317984332087,0.4542725896559633
WbHt_8000_3000,WbHt,8000,3000,85,120,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbHt_8000_3000_pt120_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.06,0.007509993342207435,0.0305,0.82,0.741,0.741,0.259,0.013853483316480371,2844.5154972529417,2146.41368543137,3230.4813248233027,0.9481718324176471,0.7154712284771233,1.0768271082744343,0.19055400479253126,0.021137085541188816,0.45473682155076656
WbHt_8000_3000,WbHt,8000,3000,85,100,0.6,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbHt_8000_3000_pt100_ak6_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.081,0.008627803892068943,0.041,0.812,0.732,0.732,0.268,0.014006284303840188,2771.9215352089886,2115.220455573257,3119.804061031701,0.923973845069663,0.7050734851910857,1.039934687010567,0.18120707832061766,0.04217264326230219,0.4568096938136514
WbHt_8000_3000,WbHt,8000,3000,85,100,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbHt_8000_3000_pt100_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.045,0.0065555320150236475,0.023,0.807,0.734,0.734,0.266,0.013972973913952606,2861.6957552958334,2228.973804357447,3318.847989776285,0.953898585098611,0.742991268119149,1.1062826632587617,0.19042453821338712,0.017354467757588178,0.461034679703526
