sample,decay,suu_mass,chi_mass,th_code,pt_cut,ak_radius,ca_radius,filename,status,error,n_events,n_valid_events,reconstruction_efficiency,reconstruction_efficiency_err,f_low_event,f_low_event_err,f_low_chi,f_peak_chi,f_peak_event_both,f_peak_event_both_all,off_peak_event_fraction,off_peak_event_fraction_err,median_mass,q16_mass,q84_mass,median_mass_response,q16_mass_response,q84_mass_response,robust_resolution,median_mass_asymmetry,balanced_score
HtZt_4000_1000,HtZt,4000,1000,85,120,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_4000_1000_pt120_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.034,0.005730968504537431,0.021,0.6595,0.609,0.609,0.391,0.015431104950715617,1019.3601285084458,821.9811715415594,1485.7420704804265,1.019360128508446,0.8219811715415594,1.4857420704804265,0.3255772324105413,0.0011427405023539303,0.7185132452613859
HtZt_4000_1000,HtZt,4000,1000,85,100,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_4000_1000_pt100_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.016,0.003967870965643918,0.0095,0.641,0.605,0.605,0.395,0.015458816254810716,1070.3109585346135,871.7627837364207,1550.8222371858758,1.0703109585346136,0.8717627837364207,1.5508222371858758,0.3172253110344541,0.00029458830848664035,0.7192564068879155
HtZt_4000_1000,HtZt,4000,1000,85,140,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_4000_1000_pt140_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.054,0.007147307185227175,0.0375,0.6535,0.585,0.585,0.41500000000000004,0.015581238718407468,985.9835971297234,770.5555713091401,1428.925910720442,0.9859835971297235,0.77055557130914,1.4289259107204422,0.33386475258202597,0.0036006299039808326,0.7502663928690536
HtZt_4000_1000,HtZt,4000,1000,85,160,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_4000_1000_pt160_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.072,0.008174105455644672,0.052,0.6535,0.572,0.572,0.42800000000000005,0.015646597074124458,957.9997445124919,714.7259534569325,1367.3614416379914,0.9579997445124919,0.7147259534569326,1.3673614416379913,0.34062404083060205,0.011684402223496659,0.7728240663793529
HtZt_4000_1000,HtZt,4000,1000,85,140,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_4000_1000_pt140_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.026,0.0050322956987840055,0.016,0.622,0.551,0.551,0.44899999999999995,0.015728922404284407,1068.0930920565402,878.4626540505731,1590.8481078884013,1.0680930920565403,0.8784626540505731,1.5908481078884011,0.3334847211052449,0.0072585868788412125,0.7892940303108988
HtZt_4000_1000,HtZt,4000,1000,85,120,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_4000_1000_pt120_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.016,0.003967870965643918,0.0095,0.598,0.55,0.55,0.44999999999999996,0.015732132722552274,1106.8201281830263,911.6442974018972,1651.9372811524895,1.1068201281830263,0.9116442974018972,1.6519372811524895,0.33442334707350735,0.003326388651069469,0.7951053598918099
HtZt_4000_1000,HtZt,4000,1000,85,160,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_4000_1000_pt160_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.041,0.006270486424512854,0.028,0.6305,0.542,0.542,0.45799999999999996,0.015755506973753653,1043.1564166662884,837.5753386752377,1541.6341612305355,1.0431564166662883,0.8375753386752377,1.5416341612305355,0.3374656050169944,0.011675224169275125,0.7997812466836232
HtZt_4000_1000,HtZt,4000,1000,85,180,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_4000_1000_pt180_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.059,0.007451107300260815,0.041,0.639,0.534,0.534,0.46599999999999997,0.01577479001445027,1022.8963199675493,779.2496706925508,1480.7358208669148,1.0228963199675492,0.7792496706925509,1.4807358208669148,0.34289210767549644,0.018817424054926063,0.8111817396722514
HtZt_4000_1000,HtZt,4000,1000,85,200,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_4000_1000_pt200_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.078,0.008480330182251162,0.056,0.641,0.526,0.526,0.474,0.01578999683343857,1007.7696403962391,739.8297307140207,1434.5204507544636,1.007769640396239,0.7398297307140207,1.4345204507544638,0.34466741812508944,0.025059313155564873,0.8194443821647133
HtZt_4000_1000,HtZt,4000,1000,85,100,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtZt_4000_1000_pt100_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.006,0.002442130217658346,0.003,0.5585,0.523,0.523,0.477,0.01579465099329517,1194.0434032367218,950.1675288637687,1747.1119918691074,1.1940434032367218,0.9501675288637687,1.7471119918691076,0.3337167061285388,0.0012414835269147356,0.830121046452211
