sample,decay,suu_mass,chi_mass,th_code,pt_cut,ak_radius,ca_radius,filename,status,error,n_events,n_valid_events,reconstruction_efficiency,reconstruction_efficiency_err,f_low_event,f_low_event_err,f_low_chi,f_peak_chi,f_peak_event_both,f_peak_event_both_all,off_peak_event_fraction,off_peak_event_fraction_err,median_mass,q16_mass,q84_mass,median_mass_response,q16_mass_response,q84_mass_response,robust_resolution,median_mass_asymmetry,balanced_score
ZtZt_4000_1000,ZtZt,4000,1000,85,100,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/ZtZt_4000_1000_pt100_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.019,0.004317290817167636,0.011,0.658,0.615,0.615,0.385,0.015387494922826133,1065.1695566813337,876.4712614219203,1515.7882808997535,1.065169556681334,0.8764712614219203,1.5157882808997534,0.30010105690107375,0.0003621522094269855,0.6916180125692071
ZtZt_4000_1000,ZtZt,4000,1000,85,120,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/ZtZt_4000_1000_pt120_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.028,0.005216895628628198,0.0175,0.667,0.613,0.613,0.387,0.015402305022301045,1020.5943477389978,826.6773040944162,1458.9867591352058,1.0205943477389978,0.8266773040944162,1.4589867591352057,0.3097751111602734,0.0015408339407294168,0.6988345459341732
ZtZt_4000_1000,ZtZt,4000,1000,85,140,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/ZtZt_4000_1000_pt140_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.047,0.006692607862410586,0.0295,0.669,0.587,0.587,0.41300000000000003,0.015570195888298902,990.8705881059435,777.065678010083,1400.9955075245339,0.9908705881059435,0.7770656780100831,1.400995507524534,0.3148392116003248,0.007587387330600491,0.7287521527897305
ZtZt_4000_1000,ZtZt,4000,1000,85,140,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/ZtZt_4000_1000_pt140_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.037,0.005969170796685248,0.022,0.634,0.561,0.561,0.43899999999999995,0.015693278816104682,1064.622924452885,894.4783769523752,1577.339121495456,1.0646229244528849,0.8944783769523752,1.5773391214954562,0.32070544831354564,0.011008977426320876,0.7661677407588341
ZtZt_4000_1000,ZtZt,4000,1000,85,160,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/ZtZt_4000_1000_pt160_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.069,0.008014923580421713,0.046,0.658,0.56,0.56,0.43999999999999995,0.015697133496278867,965.3067396010888,726.9652649066704,1355.64870377583,0.9653067396010888,0.7269652649066705,1.35564870377583,0.32563920517583966,0.01546511440820156,0.7691085312157308
ZtZt_4000_1000,ZtZt,4000,1000,85,120,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/ZtZt_4000_1000_pt120_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.023,0.004740358636221525,0.013,0.619,0.564,0.564,0.43600000000000005,0.015681326474504636,1102.1651223219997,925.9921375156575,1644.2709681163303,1.1021651223219995,0.9259921375156575,1.6442709681163306,0.3258490112114193,0.005776953158365023,0.7720655234436193
ZtZt_4000_1000,ZtZt,4000,1000,85,160,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/ZtZt_4000_1000_pt160_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.053,0.00708456067798138,0.033,0.6395,0.545,0.545,0.45499999999999996,0.015747221977225064,1047.2540464995795,846.9920547148234,1537.157376814099,1.0472540464995794,0.8469920547148234,1.5371573768140991,0.329511890837823,0.016059720639958634,0.7892372954877809
ZtZt_4000_1000,ZtZt,4000,1000,85,180,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/ZtZt_4000_1000_pt180_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.066,0.007851369307324678,0.04,0.642,0.532,0.532,0.46799999999999997,0.01577897335063343,1032.2499522741691,810.110591609703,1472.8189516497237,1.032249952274169,0.810110591609703,1.4728189516497237,0.32100188456293727,0.02049646985850459,0.7922268797903542
ZtZt_4000_1000,ZtZt,4000,1000,85,200,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/ZtZt_4000_1000_pt200_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.087,0.00891240708226459,0.0555,0.642,0.519,0.519,0.481,0.01579996835439869,1018.7683165681988,753.5198936146069,1427.0809577323378,1.0187683165681989,0.7535198936146069,1.4270809577323378,0.33057617377946846,0.026354942647853322,0.8134530054362883
ZtZt_4000_1000,ZtZt,4000,1000,85,220,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/ZtZt_4000_1000_pt220_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.104,0.009653186002558949,0.071,0.639,0.51,0.51,0.49,0.0158082257068907,1013.0068619604522,680.039198606477,1397.0290351596243,1.0130068619604522,0.6800391986064771,1.3970290351596242,0.35389189524618364,0.028466301197504602,0.8451925814422289
